this is the flight recordings. all parameters divided by TABs 
sim zulu time 	LAT 	LONG 	MSL alt 	radio alt 	baro alt 	baro press 	V/S 	IAS 	G-load 	aileron deg 	elevator deg 	rudder deg 	roll deg 	pitch deg 	mag course 	torque L 	torque R 	throt L 	throt R 	flaps pos 	single commands and failures 	

17:08:18	61.4245	21.908073	364.5	351.9	357.7	756	-3	196.7	0.9	0	0	0	-1.5	-6.6	295.5	36.1	36.1	33	33	38	LG_down,  
17:08:19	61.424767	21.907095	360.6	348.5	353.8	756	-3.5	201.7	1	0	0	0	-1.7	-5.7	293.1	36.1	36.1	33	33	38	LG_down,  
17:08:20	61.425022	21.906137	356.6	344.8	349.8	756	-3.8	209.6	1.24	0	0	0	1.6	-4.8	293.3	36.1	36.1	33	33	38	LG_down,  
17:08:21	61.425285	21.905174	353.7	341.9	346.9	756	-3.2	199	1.03	0	0	0	4	-5.7	294.7	36.1	36.1	33	33	38	LG_down,  
17:08:22	61.425556	21.904222	351	339.1	344.1	756	-2.9	198	0.77	0	0	0	7.6	-6.8	294.5	36	36	33	33	38	LG_down,  
17:08:23	61.425842	21.903269	347.3	335.8	340.5	756	-3.3	205.5	1	0	0	0	6.5	-4.9	296	36	36	33	33	38	LG_down,  
17:08:24	61.426128	21.902346	343.7	332.5	336.9	756	-3.5	208.7	0.99	0	0	0	5.6	-5	298.1	36	36	33	33	38	LG_down,  
17:08:25	61.426422	21.901421	340.6	329.8	333.8	756	-3.2	214.7	0.94	0	0	0	3.4	-5	300.1	36	36	33	33	38	LG_down,  
17:08:26	61.42672	21.900503	337.5	326.9	330.6	756	-3.1	210.6	1.18	0	0	0	0.2	-4.4	298.7	36.1	36.1	33	33	38	LG_down,  
17:08:27	61.427017	21.899603	334.6	324.3	327.8	756	-3	198.2	0.9	0	0	0	0.4	-6.4	298.6	36.1	36.1	33	33	38	LG_down,  
17:08:28	61.427319	21.898699	330.9	321	324.1	756	-3.3	203.4	0.85	0	0	0	-0.2	-6.8	298	36	36	33	33	38	LG_down,  
17:08:29	61.427616	21.897791	326.6	316.9	319.9	756	-4	194.3	0.64	0	0	0	-1.9	-9.4	300.3	36.1	36.1	33	33	38	LG_down,  
17:08:30	61.427917	21.896868	320.9	311.4	314.1	756	-5	200.1	1.03	0	0	0	-3.2	-8.2	300.5	36	36	33	33	38	LG_down,  
17:08:31	61.428211	21.89595	315.6	306.5	308.9	756	-5.1	208.2	0.98	0	0	0	-2.2	-8.3	301.2	36	36	33	33	38	LG_down,  
17:08:32	61.428513	21.895025	310.2	301.3	303.5	756	-5.3	211	0.95	0	0	0	0.6	-10.8	300.9	36	36	33	33	38	LG_down,  
17:08:33	61.428814	21.894098	303.8	295.1	297.1	756	-6	199.5	0.99	0	0	0	-1.8	-9.8	301	36.1	36.1	33	33	38	LG_down,  
17:08:34	61.429123	21.893154	297.7	289.4	291	756	-5.8	206.6	1.18	0	0	0	-1.8	-8.4	300	36	36	33	33	38	LG_down,  
17:08:35	61.429436	21.892197	293	284.8	286.2	756	-5.1	211.3	1.07	0	0	0	-0.1	-8.6	300.2	36	36	33	33	38	LG_down,  
17:08:36	61.429745	21.891239	288.5	280.4	281.8	756	-4.6	211.4	1.05	0	0	0	-1.4	-8	298.7	36	36	33	33	38	LG_down,  
17:08:37	61.430058	21.890274	284.5	276.5	277.7	756	-4.2	212.7	1.08	0	0	0	0.3	-7.6	298.5	35.8	35.8	32	32	38	LG_down,  
17:08:38	61.430367	21.889326	280.6	272.7	273.8	756	-4	211.5	0.97	0	0	0	-0.4	-7.7	299	35.2	35.2	32	32	38	LG_down,  
17:08:39	61.430683	21.888357	276.3	268.5	269.5	756	-4.1	211.3	1.27	0	0	0	-1.4	-7.1	297.9	34.8	34.8	32	32	38	LG_down,  
17:08:40	61.430992	21.887398	272.9	265.2	266.1	756	-3.6	208.9	1.14	0	0	0	-1	-7.2	299.3	34.5	34.5	32	32	38	LG_down,  
17:08:41	61.431301	21.886438	270.1	262.9	263.3	756	-3	210.8	0.94	0	0	0	0.5	-5.5	299.7	34.3	34.3	32	32	38	LG_down,  
17:08:42	61.431606	21.885483	268.3	261.5	261.4	756	-2.1	208.3	1.08	0	0	0	1	-3.8	298.9	34.3	34.3	32	32	38	LG_down,  
17:08:43	61.431911	21.88455	267.2	260.9	260.3	756	-1.5	203	1.16	0	0	0	5.8	-3	298.9	34.3	34.3	32	32	38	LG_down,  
17:08:44	61.432228	21.883614	266.4	260.2	259.5	756	-1	204.7	1.12	0	0	0	5.8	-3.7	300.5	34.3	34.3	32	32	38	LG_down,  
17:08:45	61.432552	21.882698	265.3	259.1	258.5	756	-1.1	202.9	0.88	0	0	0	5.6	-4.8	300.9	34.3	34.3	33	33	38	LG_down,  
17:08:46	61.432877	21.881805	263	256.7	256.1	756	-1.9	207.9	0.98	0	0	0	1.9	-5.5	301.5	35	35	33	33	38	LG_down,  
17:08:47	61.433205	21.880917	260	253.7	253.2	756	-2.6	205.1	0.96	0	0	0	2.6	-7.2	303.8	35.4	35.4	33	33	38	LG_down,  
17:08:48	61.433529	21.880062	256.2	250	249.4	756	-3.4	202	0.92	0	0	0	1.1	-8.3	304.2	35.6	35.6	33	33	38	LG_down,  
17:08:49	61.433865	21.879185	252.1	245.9	245.3	756	-3.7	208.5	0.95	0	0	0	-0.8	-7.7	304.4	35.7	35.7	33	33	38	LG_down,  
17:08:50	61.434193	21.878323	248.4	242.2	241.7	756	-3.6	201.6	0.82	0	0	0	-2	-7.4	302.2	35.8	35.8	33	33	38	LG_down,  
17:08:51	61.434525	21.877445	244.4	238.2	237.7	756	-3.9	206	0.75	0	0	0	-1.5	-8.6	302.7	35.9	35.9	33	33	38	LG_down,  
17:08:52	61.43486	21.876543	239	232.7	232.3	756	-4.7	204.5	1.04	0	0	0	-2	-7.6	302	36	36	33	33	38	LG_down,  
17:08:53	61.435184	21.875671	233.7	227.4	227	756	-5.1	208.1	0.98	0	0	0	-2.2	-8.1	305	36	36	33	33	38	LG_down,  
17:08:54	61.435513	21.874781	228.1	221.7	221.5	756	-5.3	205.9	0.83	0	0	0	-1.3	-8.6	303.9	35.4	35.4	32	32	38	LG_down,  
17:08:55	61.435841	21.873894	222.7	215.9	216	756	-5.3	208.8	1.1	0	0	0	-0.4	-6.8	303.5	36.3	36.3	40	40	38	LG_down,  
17:08:56	61.436169	21.873003	218.8	211.8	212	756	-4.3	216.4	0.91	0	0	0	0.1	-6.5	302.8	39	39	40	40	38	LG_down,  
17:08:57	61.436497	21.872118	215.2	208.2	208.4	756	-3.8	216.3	1.04	0	0	0	-0.5	-5.3	300.5	40.7	40.7	40	40	38	LG_down,  
17:08:58	61.436825	21.871225	212	205	205.1	756	-3.4	209.4	1.26	0	0	0	-0.9	-4.1	300.3	41.9	41.9	40	40	38	LG_down,  
17:08:59	61.437153	21.870321	209.8	202.8	203	756	-2.5	208.2	1.21	0	0	0	-0.6	-4.7	304.8	42.6	42.6	40	40	38	LG_down,  
17:09:00	61.437481	21.869423	208.5	201.6	201.7	756	-1.7	203.6	1.15	0	0	0	1.9	-4.1	303.8	43.1	43.1	40	40	38	LG_down,  
17:09:01	61.437813	21.868536	208.1	201.1	201.2	756	-0.8	206.3	0.62	0	0	0	2.3	-4.9	302	43.3	43.3	40	40	38	LG_down,  
17:09:02	61.438152	21.867649	206.4	199.4	199.5	756	-1.4	195.9	1	0	0	0	4.5	-3.5	302.4	43.6	43.6	40	40	38	LG_down,  
17:09:03	61.438496	21.86677	204.8	197.8	197.9	756	-1.4	199	1.1	0	0	0	3.3	-3.9	303.7	43.7	43.7	40	40	38	LG_down,  
17:09:04	61.438828	21.865929	204	197	197.1	756	-1.1	214.9	0.87	0	0	0	1.7	-5.9	306.4	43.6	43.6	40	40	38	LG_down,  
17:09:05	61.439159	21.865099	202.4	195.4	195.5	756	-1.4	212.5	0.84	0	0	0	-0.1	-6.4	306.3	43.7	43.7	40	40	38	LG_down,  
17:09:06	61.439507	21.864239	200.2	193.1	193.4	756	-1.8	206.7	0.94	0	0	0	0.8	-5.8	306.8	43.7	43.7	40	40	38	LG_down,  
17:09:07	61.439854	21.863386	198	191	191.2	756	-2	210.6	0.71	0	0	0	-0.3	-6.4	305.3	43.7	43.7	40	40	38	LG_down,  
17:09:08	61.440205	21.862528	194.8	187.7	188	756	-2.7	202.6	0.98	0	0	0	-1.8	-5.5	305.1	43.8	43.8	40	40	38	LG_down,  
17:09:09	61.440552	21.861679	192.3	185.2	185.4	756	-2.5	211.1	0.95	0	0	0	-1.1	-4.9	305.6	43.7	43.7	40	40	38	LG_down,  
17:09:11	61.440887	21.860842	189.7	182.3	182.9	756	-2.6	214.9	1.37	0	0	0	-2.5	-4	307.4	43.7	43.7	40	40	38	LG_down,  
17:09:12	61.441238	21.859991	187.7	179.9	180.8	756	-2.2	208.4	1.02	0	0	0	1.2	-6	305.2	43.8	43.8	40	40	38	LG_down,  
17:09:13	61.441574	21.859179	184.7	176.7	178	756	-2.8	204.1	1.06	0	0	0	4.3	-7.2	306	43.8	43.8	40	40	38	LG_down,  
17:09:14	61.441933	21.858337	181.3	172.9	174.5	756	-3	203.4	1.11	0	0	0	-1.6	-6.5	304.7	43.9	43.9	40	40	38	LG_down,  
17:09:15	61.44228	21.857508	178.2	169.6	171.4	756	-3.1	211.4	1.03	0	0	0	-0.8	-9	307.7	43.7	43.7	40	40	38	LG_down,  
17:09:16	61.442631	21.856689	173.4	164.5	166.7	756	-4.3	210.2	1.25	0	0	0	-2.2	-7.9	307	43.7	43.7	40	40	38	LG_down,  
17:09:17	61.442982	21.855858	168.8	159.6	162	756	-4.4	190.5	1.05	0	0	0	-7	-6.1	307.8	43.9	43.9	40	40	38	LG_down,  
17:09:18	61.443333	21.855009	164.9	155.2	158.1	756	-4	208.1	1.13	0	0	0	-3.7	-6.9	303.6	43.8	43.8	40	40	38	LG_down,  
17:09:19	61.443676	21.854147	161.1	151	154.4	756	-3.8	210.4	0.96	0	0	0	-8.5	-6.4	302.6	43.7	43.7	40	40	38	LG_down,  
17:09:20	61.444004	21.853254	158.4	147.8	151.5	756	-2.9	197.6	0.84	0	0	0	-11.4	-4.8	304	43.8	43.8	40	40	38	LG_down,  
17:09:21	61.444328	21.852327	156.1	145	149.3	756	-2.5	194.8	0.84	0	0	0	-13	-5.9	302	43.8	43.8	40	40	38	LG_down,  
17:09:22	61.444637	21.851395	152.5	140.9	145.7	756	-3.1	211.7	1.17	0	0	0	-15.4	-4.3	298.2	43.7	43.7	40	40	38	LG_down,  roll_high,  
17:09:23	61.444927	21.850433	150.2	138	143.3	756	-2.5	215.2	0.89	0	0	0	-8.7	-3.4	296.5	43.8	43.8	40	40	38	LG_down,  
17:09:24	61.445202	21.849463	148.9	136.2	141.9	756	-1.6	206.5	1.24	0	0	0	-5	-1.7	296.3	43.8	43.8	40	40	38	LG_down,  
17:09:25	61.445457	21.848515	149.8	136.7	142.7	756	0.1	188.9	1.03	0	0	0	-5.8	-2	296.9	43.9	43.9	40	40	38	LG_down,  
17:09:26	61.445709	21.847553	151.5	138.3	144.4	756	1.1	196.8	1.18	0	0	0	0.1	-2.5	295.2	43.7	43.7	40	40	38	LG_down,  
17:09:27	61.445953	21.8466	153.8	140.8	146.7	756	1.8	191.1	0.86	0	0	0	-6	-1.6	295.5	43.8	43.8	40	40	38	LG_down,  
17:09:28	61.446194	21.84565	155	142.3	148	756	1.4	194.6	1.15	0	0	0	-4.6	-1.7	291.5	43.8	43.8	40	40	38	LG_down,  
17:09:29	61.44643	21.8447	156.6	144.1	149.6	756	1.5	192.3	1.24	0	0	0	-0.3	-1.1	294.4	43.8	43.8	40	40	38	LG_down,  
17:09:30	61.446659	21.84376	159.4	147.2	152.3	756	2.3	193	0.54	0	0	0	1	-3	294.7	43.7	43.7	40	40	38	LG_down,  
17:09:31	61.446888	21.842821	160.6	148.7	153.6	756	1.6	193.2	0.83	0	0	0	4.6	-5.6	295.9	43.8	43.8	40	40	38	LG_down,  
17:09:32	61.447128	21.841896	159.7	147.9	152.8	756	-0.2	191.2	0.94	0	0	0	7.9	-8.4	293.9	43.8	43.8	40	40	38	LG_down,  
17:09:33	61.44738	21.840973	156.9	145.5	150.1	756	-1.9	190.3	0.58	0	0	0	4.7	-9.2	294	43.7	43.7	40	40	38	LG_down,  
17:09:34	61.447639	21.840038	151.8	140.7	145.2	756	-3.9	203.9	0.66	0	0	0	2.3	-9.1	294	43.6	43.6	40	40	38	LG_down,  
17:09:35	61.447903	21.83909	145.5	133.8	138.8	756	-5.4	214.6	1.19	0	0	0	0.6	-8.7	296.5	43.6	43.6	40	40	38	LG_down,  
17:09:36	61.448174	21.838139	139.5	127.4	132.9	756	-5.7	213	0.98	0	0	0	1.2	-8.2	297.3	43.7	43.7	40	40	38	LG_down,  
17:09:37	61.448452	21.837194	133.2	120.6	126.5	756	-5.9	202.8	1.41	0	0	0	-3	-5.5	290.5	43.8	43.8	40	40	38	LG_down,  
17:09:38	61.448719	21.836239	129.3	116.3	122.5	756	-4.5	206	1.53	0	0	0	-1.7	-5.2	295.3	43.7	43.7	40	40	38	LG_down,  
17:09:39	61.448986	21.835274	127.8	114.2	120.9	756	-2.5	208.9	0.99	0	0	0	1.7	-6.5	296.7	43.7	43.7	40	40	38	LG_down,  
17:09:40	61.449257	21.834301	125.9	111.8	119.1	756	-2.1	216.9	0.6	0	0	0	-1	-7.6	296	43.7	43.7	40	40	38	LG_down,  
17:09:41	61.449528	21.83333	122.3	107.8	115.5	756	-3	210.9	1.5	0	0	0	-1.6	-3.5	295.2	42.8	42.8	30	30	38	LG_down,  
17:09:42	61.449806	21.832357	120.8	105.9	114	756	-2	198.5	0.73	0	0	0	4.7	-5.3	293.2	35.3	35.3	29	29	38	LG_down,  
17:09:43	61.450081	21.83139	117.7	102.5	110.8	756	-2.7	204.9	1.37	0	0	0	-1	-2.9	300.1	32.5	32.5	29	29	38	LG_down,  
17:09:44	61.450356	21.830444	116.1	100.8	109.2	756	-1.8	210	1.22	0	0	0	-1.9	-2.9	296.6	31.5	31.5	29	29	38	LG_down,  
17:09:45	61.45063	21.8295	115.5	99.9	108.6	756	-1.1	212.7	0.94	0	0	0	0.6	-5.5	295.8	31	31	29	29	38	Mid_mark,  LG_down,  
17:09:46	61.450905	21.828566	113.8	97.9	106.9	756	-1.5	187.2	0.78	0	0	0	3.2	-6.1	294.2	30.9	30.9	29	29	38	Mid_mark,  LG_down,  
17:09:47	61.45118	21.827629	110.8	95.1	104	756	-2.3	191	0.87	0	0	0	0.3	-6.6	294	30.7	30.7	29	29	38	Mid_mark,  LG_down,  
17:09:48	61.451454	21.826687	107.1	91.3	100.4	756	-3.2	203.6	0.72	0	0	0	2.4	-8.6	298	30.6	30.6	29	29	38	Mid_mark,  LG_down,  
17:09:49	61.451733	21.825748	101.5	85.7	94.8	756	-4.6	214.3	1.11	0	0	0	8.1	-8.5	298.6	30.5	30.5	29	29	38	Mid_mark,  LG_down,  
17:09:50	61.45203	21.824823	95.6	79.7	89	756	-5.3	201.2	0.67	0	0	0	6.7	-8.7	295.3	30.7	30.7	29	29	38	LG_down,  TAWS,  
17:09:51	61.452332	21.823904	88.4	72	81.8	756	-6.3	206	1.14	0	0	0	4.5	-8.3	298.4	30.5	30.5	29	29	38	LG_down,  TAWS,  
17:09:52	61.452641	21.822985	83	66.3	76.3	756	-5.5	200.8	0.82	0	0	0	1.7	-8	302.4	30.5	30.5	29	29	38	LG_down,  
17:09:53	61.452957	21.822069	77.8	61.1	71.1	756	-5.1	196.8	0.59	0	0	0	1.2	-8.7	301.5	30.6	30.6	29	29	38	LG_down,  
17:09:54	61.453278	21.821156	71.1	54.4	64.5	756	-6	195.8	0.93	0	0	0	0.7	-8.6	301.5	30.6	30.6	29	29	38	LG_down,  TAWS,  
17:09:55	61.453602	21.820248	64.3	47.6	57.6	756	-6.3	217.1	1.03	0	0	0	3	-9.5	300.4	30.4	30.4	29	29	38	LG_down,  
17:09:56	61.453934	21.81934	56.9	40.2	50.3	756	-6.9	213.8	1.21	0	0	0	10.6	-10	305.3	32.1	32.1	63	63	38	LG_down,  
17:09:57	61.454281	21.818453	49.2	32.4	42.6	756	-7.2	203.5	1.36	0	0	0	7.8	-6.2	303.7	49.2	49.2	85	85	38	LG_down,  
17:09:58	61.454647	21.817579	44.9	28.2	38	756	-4.9	216.8	1.12	0	0	0	11.1	-1.5	303.7	60.5	60.5	85	85	38	LG_down,  
17:09:59	61.455025	21.816736	44.1	27.4	37	756	-2	213.1	1.59	0	0	0	13.7	3.4	309.7	69.8	69.8	100	100	38	LG_down,  
17:10:00	61.45541	21.815945	48.2	31.5	41	756	2.1	208.8	1	0	0	0	6.7	4.7	313.3	76.7	76.7	100	100	38	LG_down,  
17:10:01	61.455795	21.815187	54.5	37.8	47.2	756	4.7	192.5	1.1	0	0	0	2.2	5.7	316.4	81.3	81.3	100	100	38	LG_down,  
17:10:02	61.456181	21.814461	62.2	45.6	54.9	756	6.5	191.7	0.57	0	0	0	0.9	2.8	313.3	83.8	83.8	100	100	38	LG_down,  
17:10:03	61.456566	21.813745	68.1	51.4	60.9	756	5.9	192.8	0.93	0	0	0	3.2	2.9	314.2	85	85	100	100	38	LG_down,  
17:10:04	61.456951	21.813053	74	57.3	66.8	756	5.7	180.6	0.59	0	0	0	-0.2	3.6	313.7	86.3	86.3	100	100	38	LG_down,  
17:10:05	61.457333	21.812365	78.5	61.8	71.3	756	4.8	192	1.14	0	0	0	-2.6	5.2	316.7	86.4	86.4	100	100	38	LG_down,  
17:10:07	61.457714	21.811693	83.8	67.2	76.6	756	5	187.2	1.43	0	0	0	0.6	6.1	314.5	86.8	86.8	100	100	38	LG_down,  
17:10:08	61.458088	21.811037	91.3	74.6	83.9	756	6.4	191.7	1.18	0	0	0	-0.5	4.9	313.7	87	87	100	100	38	
17:10:09	61.458458	21.810398	100	83.3	92.6	756	7.7	188.6	1.11	0	0	0	3.6	4	316.7	87.2	87.2	100	100	38	
17:10:10	61.458828	21.80978	108.4	91.7	101.1	756	7.7	185.8	0.95	0	0	0	2.2	1.4	315.3	87.2	87.2	100	100	38	
17:10:11	61.459206	21.809166	115	98.2	107.8	756	6.7	188.7	0.71	0	0	0	2.5	0.3	317.7	87.1	87.1	100	100	35.9	
17:10:12	61.459587	21.808558	119.5	102.8	112.4	756	5.1	182.2	0.59	0	0	0	0.7	1	317.3	87.4	87.4	100	100	33	
17:10:13	61.459972	21.807945	121	104.4	114	756	2.6	177.1	1.21	0	0	0	2.6	1.6	321.6	87.4	87.4	100	100	31.9	
17:10:14	61.460373	21.807358	123.5	106.9	116.4	756	2.5	193.4	1.31	0	0	0	9.3	2.5	316.3	87.1	87.1	100	100	31.9	
17:10:15	61.460785	21.806778	127	110.3	119.9	756	3	186.4	0.76	0	0	0	1.5	-0.3	320.3	87.4	87.4	100	100	31.9	
17:10:16	61.461201	21.806192	128.6	111.9	121.5	756	2	197.2	1.32	0	0	0	4	3.1	326.6	86.9	86.9	100	100	31.9	
17:10:17	61.461624	21.805634	131.4	114.7	124.3	756	2.5	190.6	0.95	0	0	0	4.1	2.9	323.2	87.4	87.4	100	100	31.5	
17:10:18	61.462051	21.805084	134.6	117.9	127.5	756	2.8	184.1	0.67	0	0	0	-2.4	1.7	321.2	87.4	87.4	100	100	28.6	
17:10:19	61.462486	21.80452	136.4	119.7	129.3	756	2.1	202	0.97	0	0	0	4.5	1.8	324.1	87.1	87.1	100	100	26.4	
17:10:20	61.462929	21.803972	137.9	121.2	130.9	756	1.6	179.1	0.88	0	0	0	2.6	1.6	322.9	87.6	87.6	100	100	24.4	TAWS,  
17:10:21	61.463387	21.803421	139.1	122.5	132.1	756	1.3	204.5	1.01	0	0	0	8.6	1.4	324.2	87	87	100	100	22.1	
17:10:22	61.463852	21.80287	140.4	123.8	133.4	756	1.3	198.6	0.65	0	0	0	6.3	-0.3	331.9	87.5	87.5	100	100	20	
17:10:23	61.464336	21.802338	140.4	123.8	133.5	756	0.4	207.5	0.78	0	0	0	8.3	-1.2	331.5	87.3	87.3	100	100	19.8	TAWS,  
17:10:24	61.46484	21.801838	139.3	122.7	132.4	756	-0.6	222.1	1.03	0	0	0	6.9	-0.2	327.5	87.2	87.2	100	100	19.8	TAWS,  
17:10:25	61.465355	21.801336	136.8	120.1	130	756	-1.9	211.5	1.33	0	0	0	-0.6	0.4	331.3	87.6	87.6	100	100	19.8	TAWS,  
17:10:26	61.465885	21.800844	135.7	119	128.7	756	-1.2	214.8	1.37	0	0	0	5.3	2.7	330.1	87.3	87.3	100	100	19.8	TAWS,  
17:10:27	61.466427	21.800365	137	120.3	129.9	756	0.4	224.2	0.83	0	0	0	2.6	-0.2	328.9	87.3	87.3	100	100	19.8	
17:10:28	61.466976	21.799875	138.3	121.7	131.3	756	1	232.7	1.51	0	0	0	4.4	4.1	334.5	87.1	87.1	100	100	18	
17:10:29	61.467537	21.799427	141.9	125.2	134.7	756	2.7	244.2	1.47	0	0	0	12.9	6.8	331	87.2	87.2	100	100	15.3	
17:10:30	61.468102	21.799019	147.1	130.4	139.9	756	4.1	226.2	0.56	0	0	0	9.7	5.3	335.2	87.6	87.6	100	100	13	
17:10:31	61.468681	21.798632	149.3	132.7	142.2	756	2.7	218.3	0.81	0	0	0	5.6	5.2	337.8	87.5	87.5	100	100	10.8	
17:10:32	61.469276	21.798265	150.8	134.6	143.7	756	1.9	243.5	1.53	0	0	0	9	4.9	338.9	87.1	87.1	100	100	8.7	
17:10:33	61.469879	21.797913	152.7	137.1	145.7	756	1.8	252.2	0.49	0	0	0	-4.4	-0.7	341.4	87	87	100	100	6.8	
17:10:34	61.470493	21.797546	150.9	135.8	144.1	756	-0.6	263.1	0.77	0	0	0	-15.1	-2.8	341.4	87	87	100	100	5	TAWS,  
17:10:35	61.471123	21.797131	146.3	131.7	139.6	756	-3.2	257.4	1.44	0	0	0	-27.8	0.5	336.4	87.6	87.6	100	100	3.2	TAWS,  
17:10:36	61.471752	21.796621	141.8	127.7	135	756	-3.9	248.3	1.3	0	0	0	-24.7	0.3	327	87.5	87.5	100	100	1.5	TAWS,  
17:10:37	61.47237	21.795984	139.3	125.5	132.4	756	-2.8	256.8	1.27	0	0	0	-18.4	3.5	331	87.5	87.5	100	100	0	TAWS,  
17:10:38	61.472984	21.79529	137.5	124.2	130.6	756	-2.1	285	1.43	0	0	0	-18.7	1.3	323.9	87.2	87.2	100	100	0	TAWS,  
17:10:39	61.473595	21.794519	136.4	121.9	129.5	756	-1.4	274.7	1.31	0	0	0	-14.3	3.8	323.1	87.5	87.5	100	100	0	
17:10:40	61.474201	21.793715	136.9	124.6	130	756	-0.1	273	0.69	0	0	0	-5.6	0.9	319.1	87.5	87.5	100	100	0	TAWS,  
17:10:41	61.474808	21.792883	136.3	124.4	129.3	756	-0.5	278	1.26	0	0	0	-3.3	0.9	318.2	87.6	87.6	100	100	0	
17:10:42	61.475422	21.792021	136.6	125.3	129.7	756	0.2	278.1	0.69	0	0	0	-2.7	0.8	319	87.2	87.2	100	100	0	
17:10:43	61.476044	21.791126	137.4	126.5	130.3	756	0.5	285.9	0.95	0	0	0	-2.3	0.5	319.4	87.5	87.5	100	100	0	
17:10:44	61.476662	21.790203	138	127.7	131	756	0.6	284.4	0.47	0	0	0	-6	2.1	320.6	87.3	87.3	100	100	0	
17:10:45	61.477283	21.789263	138.4	128.6	131.4	756	0.6	292.1	0.8	0	0	0	-6	4.6	315.6	87.4	87.4	100	100	0	
17:10:46	61.47789	21.788307	141.7	131.9	134.5	756	2.4	280.7	1.11	0	0	0	-5	4.3	314.1	87.8	87.8	100	100	0	
17:10:47	61.478493	21.787319	147.8	138.2	140.5	756	4.8	306.6	0.66	0	0	0	-3.5	3.7	315.1	87.3	87.3	100	100	0	
17:10:48	61.479092	21.78632	153.5	144	146.3	756	5.3	300	0.94	0	0	0	-4.7	3	315.6	87.3	87.3	100	100	0	
17:10:49	61.479675	21.785318	158.6	149.2	151.4	756	5.1	305.5	1.37	0	0	0	-3.5	3.6	315.6	87.4	87.4	100	100	0	
17:10:50	61.480282	21.784273	165	155.4	157.7	756	5.9	287.2	0.92	0	0	0	1.9	4.4	316.4	87.6	87.6	100	100	0	
17:10:51	61.480896	21.783222	172.7	164.2	165.3	756	6.8	297.4	1.2	0	0	0	1.3	4.8	318.5	87.5	87.5	100	100	0	
17:10:52	61.48151	21.782185	181.2	173.8	173.8	756	7.7	283.6	1.31	0	0	0	-1.5	5.9	318.2	87.6	87.6	100	100	0	
17:10:53	61.482113	21.781157	190.3	184.1	183	756	8.6	297.3	0.77	0	0	0	-3.1	6.8	317.5	87.5	87.5	100	100	0	
17:10:54	61.482716	21.780127	199.7	194	192.4	756	8.9	288.2	1.09	0	0	0	-4.8	6.9	315.5	87.6	87.6	100	100	0	
17:10:55	61.483318	21.779076	209.5	204	202.1	756	9.3	296.4	1.26	0	0	0	-8.3	7.8	315.2	87.5	87.5	100	100	0	
17:10:56	61.483902	21.77803	220	214.6	212.6	756	10	293.8	0.95	0	0	0	-9.8	8.4	313.7	87.6	87.6	100	100	0	
17:10:57	61.48447	21.77697	230.8	225.4	223.3	756	10.4	295.7	0.88	0	0	0	-4.8	7.9	313.8	87.5	87.5	100	100	0	
17:10:58	61.485031	21.775913	240.4	234.9	233.1	756	9.8	297.7	0.76	0	0	0	-1.6	4.6	313.6	87.5	87.5	100	100	0	
17:10:59	61.4856	21.774847	247.9	242.2	240.6	756	8.2	302.5	1.14	0	0	0	0.1	5.9	314.1	87.6	87.6	100	100	0	
17:11:00	61.486183	21.77375	256.5	250.4	249.1	756	8.3	301.5	1.13	0	0	0	-2.2	7	313.6	87.6	87.6	100	100	0	
17:11:01	61.486767	21.772655	266.2	259.9	258.8	756	9	304.7	1.05	0	0	0	-3.2	7	313.9	87.6	87.6	100	100	0	
17:11:02	61.487343	21.771561	275.9	269.7	268.5	756	9.2	299.9	0.86	0	0	0	-3.2	6.3	312.3	87.6	87.6	100	100	0	
17:11:04	61.487923	21.770458	284.4	278.6	277.1	756	8.5	302	1.06	0	0	0	-2.2	6.2	312.9	87.6	87.6	100	100	0	
17:11:05	61.488499	21.769361	292.8	287.4	285.5	756	8.2	300.5	0.99	0	0	0	-3	5.3	312.5	87.6	87.6	100	100	0	
17:11:06	61.489075	21.768248	300.3	295.5	293	756	7.5	305.3	0.97	0	0	0	-5.8	5.1	312.2	85.6	85.6	72	72	0	
17:11:07	61.489647	21.767128	306.7	302	299.5	756	6.6	297.9	0.96	0	0	0	-7.8	5	311.2	74.3	74.3	66	66	0	
17:11:08	61.490208	21.765991	312.8	308.3	305.6	756	6.2	300	0.86	0	0	0	-2.7	4.1	310.7	70.8	70.8	67	67	0	
17:11:09	61.490776	21.764853	317.6	313.3	310.4	756	5.1	307.4	0.89	0	0	0	15.1	3.3	311.4	69.7	69.7	67	67	0	
17:11:10	61.491344	21.763762	320.3	316	313.3	756	3.5	303.2	1.02	0	0	0	26.8	1.7	313.6	69.3	69.3	67	67	0	
17:11:11	61.491943	21.762711	321	316.8	314.1	756	1.6	304	0.98	0	0	0	24	0.1	315.6	69.2	69.2	67	67	0	
17:11:12	61.492558	21.761721	319.9	315.7	313	756	-0.2	305.3	0.97	0	0	0	20.2	0.3	316.1	69.1	69.1	67	67	0	
17:11:13	61.49321	21.760742	318.2	314	311.4	756	-1.1	299.8	1.08	0	0	0	17.4	-0.1	318.8	69.1	69.1	67	67	0	
17:11:14	61.493893	21.759783	317.4	313.2	310.4	756	-0.8	324	1.34	0	0	0	17.8	3.1	320.6	69	69	67	67	0	
17:11:15	61.494587	21.75889	319.1	314.8	312	756	0.8	319.4	1.03	0	0	0	16.6	2.8	322.2	69	69	67	67	0	
